"ContDmgFnId","Default","Occupancy","Source","Description","ft04m","ft03m","ft02m","ft01m","ft00","ft01","ft02","ft03","ft04","ft05","ft06","ft07","ft08","ft09","ft10","ft11","ft12","ft13","ft14","ft15","ft16","ft17","ft18","ft19","ft20","ft21","ft22","ft23","ft24","Comment"
650,,"COM6 ","USACE New Orleans","USACE - New Orleans: Medical Office, structure, salt water, long duration",0,0,0,0,0,98.5,98.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
651,,"COM6 ","USACE Sacramento","USACE - Sacramento: Medical, 1-Story, Short Duration",0,0,0,0,0,33,33,89,89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
652,,"COM6 ","USACE Sacramento","USACE - Sacramento: Medical, 2-Story, Short Duration",0,0,0,0,0,28,28,49,49,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
653,,"COM6 ","USACE Sacramento","USACE - Sacramento: Medical, 1-Story, Long Duration",0,0,0,0,0,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
654,,"COM6 ","USACE Sacramento","USACE - Sacramento: Medical, 2-Story, Long Duration",0,0,0,0,0,36,36,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
655,,"COM7 ","FEMA BCA Toolkit","BCA Toolkit Medical Office (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,"NULL"
656,,"COM7 ","FEMA BCA Toolkit","BCA Toolkit Medical Office (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,"NULL"
657,,"COM7 ","FEMA BCA Toolkit","BCA Toolkit Medical Office (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,"NULL"
658,,"COM7 ","FEMA BCA Toolkit","BCA Toolkit Medical Office (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,"NULL"
659,,"COM7 ","FEMA BCA Toolkit","Medical Office, Engineered",0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,"NULL"
660,,"COM7 ","FEMA BCA Toolkit","Medical Office, Non-Engineered",0,0,0,0,0,14.25,26.875,40.375,57.125,67.25,75.375,82.25,91.25,96.25,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,"NULL"
661,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Fast Food (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,21.28571,38.57143,52.71429,62.57143,73,79.28571,88.28571,94.85714,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
662,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Non-Fast Food (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,27.71429,48.85714,57.28571,71.85714,79.71429,84.85714,92.85714,93.42857,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,"NULL"
663,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Recreation (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,25.71429,43.71429,62.71429,72.85714,80,84,91.14286,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
664,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Fast Food (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,21.28571,38.57143,52.71429,62.57143,73,79.28571,88.28571,94.85714,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
665,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Non-Fast Food (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,27.71429,48.85714,57.28571,71.85714,79.71429,84.85714,92.85714,93.42857,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,"NULL"
666,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Recreation (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,25.71429,43.71429,62.71429,72.85714,80,84,91.14286,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
667,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Fast Food (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,21.28571,38.57143,52.71429,62.57143,73,79.28571,88.28571,94.85714,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
668,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Non-Fast Food (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,27.71429,48.85714,57.28571,71.85714,79.71429,84.85714,92.85714,93.42857,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,"NULL"
669,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Recreation (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,25.71429,43.71429,62.71429,72.85714,80,84,91.14286,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
670,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Fast Food (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,21.28571,38.57143,52.71429,62.57143,73,79.28571,88.28571,94.85714,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
671,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Non-Fast Food (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,27.71429,48.85714,57.28571,71.85714,79.71429,84.85714,92.85714,93.42857,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,"NULL"
672,,"COM8 ","FEMA BCA Toolkit","BCA Toolkit Recreation (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,25.71429,43.71429,62.71429,72.85714,80,84,91.14286,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
673,,"COM8 ","FEMA BCA Toolkit","Fast Food, Engineered",0,0,0,0,0,21.28571,38.57143,52.71429,62.57143,73,79.28571,88.28571,94.85714,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
674,,"COM8 ","FEMA BCA Toolkit","Fast Food, Non-Engineered",0,0,0,0,0,21.28571,38.57143,52.71429,62.57143,73,79.28571,88.28571,94.85714,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
675,,"COM8 ","FEMA BCA Toolkit","Non-Fast Food, Engineered",0,0,0,0,0,27.71429,48.85714,57.28571,71.85714,79.71429,84.85714,92.85714,93.42857,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,"NULL"
676,,"COM8 ","FEMA BCA Toolkit","Non-Fast Food, Non-Engineered",0,0,0,0,0,27.71429,48.85714,57.28571,71.85714,79.71429,84.85714,92.85714,93.42857,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,94.28571,"NULL"
677,,"COM8 ","FEMA BCA Toolkit","Recreation, Engineered",0,0,0,0,0,25.71429,43.71429,62.71429,72.85714,80,84,91.14286,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
678,,"COM8 ","FEMA BCA Toolkit","Recreation, Non-Engineered",0,0,0,0,0,25.71429,43.71429,62.71429,72.85714,80,84,91.14286,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
679,,"COM8 ","USACE Sacramento","USACE - Sacramento: Restaurant, 1-Story, Short Duration",0,0,0,0,0,30,30,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
680,,"COM8 ","USACE Sacramento","USACE - Sacramento: Restaurant - Fast Food, 1-Story, Short Duration",0,0,0,0,0,23,23,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
681,,"COM8 ","USACE Sacramento","USACE - Sacramento: Recreation, 1-Story, Short Duration",0,0,0,0,0,38,38,95,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
682,,"COM8 ","USACE Sacramento","USACE - Sacramento: Restaurant, 2-Story, Short Duration",0,0,0,0,0,25,25,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
683,,"COM8 ","USACE Sacramento","USACE - Sacramento: Restaurant - Fast Food, 2-Story, Short Duration",0,0,0,0,0,20,20,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
684,,"COM8 ","USACE Sacramento","USACE - Sacramento: Recreation, 2-Story, Short Duration",0,0,0,0,0,32,32,49,49,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
685,,"COM8 ","USACE Sacramento","USACE - Sacramento: Restaurant, 1-Story, Long Duration",0,0,0,0,0,91,91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
686,,"COM8 ","USACE Sacramento","USACE - Sacramento: Restaurant - Fast Food, 1-Story, Long Duration",0,0,0,0,0,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
687,,"COM8 ","USACE Sacramento","USACE - Sacramento: Recreation, 1-Story, Long Duration",0,0,0,0,0,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
688,,"COM8 ","USACE Sacramento","USACE - Sacramento: Restaurant, 2-Story, Long Duration",0,0,0,0,0,44,44,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
689,,"COM8 ","USACE Sacramento","USACE - Sacramento: Restaurant - Fast Food, 2-Story, Long Duration",0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
690,,"COM8 ","USACE Sacramento","USACE - Sacramento: Recreation, 2-Story, Long Duration",0,0,0,0,0,47,47,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
691,,"EDU1 ","FEMA BCA Toolkit","BCA Toolkit Schools (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
692,,"EDU1 ","FEMA BCA Toolkit","BCA Toolkit Schools (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
693,,"EDU1 ","FEMA BCA Toolkit","BCA Toolkit Schools (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
694,,"EDU1 ","FEMA BCA Toolkit","BCA Toolkit Schools (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
695,,"EDU1 ","FEMA BCA Toolkit","Schools, Engineered",0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
696,,"EDU1 ","FEMA BCA Toolkit","Schools, Non-Engineered",0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
697,,"EDU1 ","USACE New Orleans","USACE - New Orleans: Elementary school, structure, fresh water, short duration",0,0,0,0,0,5.1,17.5,49.8,50.1,51.8,57.6,57.6,57.6,57.6,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,"NULL"
698,,"EDU1 ","USACE New Orleans","USACE - New Orleans: Elementary school, structure, salt water, long duration",0,0,0,0,0,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
699,,"EDU1 ","USACE Sacramento","USACE - Sacramento: Schools, 1-Story, Short Duration",0,0,0,0,0,22,22,67,67,88,88,88,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
700,,"EDU1 ","USACE Sacramento","USACE - Sacramento: Schools, 2-Story, Short Duration",0,0,0,0,0,18,18,37,37,44,44,44,44,44,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
701,,"EDU1 ","USACE Sacramento","USACE - Sacramento: Schools, 1-Story, Long Duration",0,0,0,0,0,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
702,,"EDU1 ","USACE Sacramento","USACE - Sacramento: Schools, 2-Story, Long Duration",0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
703,,"EDU2 ","USACE New Orleans","USACE - New Orleans: College, structure, fresh water, short duration",0,0,0,0,0,5.1,17.5,49.8,50.1,51.8,57.6,57.6,57.6,57.6,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,"NULL"
704,,"EDU2 ","USACE New Orleans","USACE - New Orleans: College, structure, salt water, long duration",0,0,0,0,0,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
705,,"GOV1 ","USACE New Orleans","USACE - New Orleans: Government facility, structure, fresh water, short duration",0,0,0,0,0,5.1,17.5,49.8,50.1,51.8,57.6,57.6,57.6,57.6,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,"NULL"
706,,"GOV1 ","USACE New Orleans","USACE - New Orleans: Government facility, structure, salt water, long duration",0,0,0,0,0,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
707,,"GOV1 ","USACE Sacramento","USACE - Sacramento: Government, 1-Story, Short Duration",0,0,0,0,0,35,35,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
708,,"GOV1 ","USACE Sacramento","USACE - Sacramento: Government, 2-Story, Short Duration",0,0,0,0,0,30,30,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
709,,"GOV1 ","USACE Sacramento","USACE - Sacramento: Government, 1-Story, Long Duration",0,0,0,0,0,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
710,,"GOV1 ","USACE Sacramento","USACE - Sacramento: Government, 2-Story, Long Duration",0,0,0,0,0,45,45,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
711,,"IND1 ","USACE Sacramento","USACE - Sacramento: Heavy, 1-Story, Short Duration",0,0,0,0,0,16,16,56,56,92,92,92,92,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
712,,"IND1 ","USACE Sacramento","USACE - Sacramento: Heavy, 2-Story, Short Duration",0,0,0,0,0,14,14,31,31,46,46,46,46,46,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
713,,"IND1 ","USACE Sacramento","USACE - Sacramento: Heavy, 1-Story, Long Duration",0,0,0,0,0,33,33,77,77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
714,,"IND1 ","USACE Sacramento","USACE - Sacramento: Heavy, 2-Story, Long Duration",0,0,0,0,0,40,40,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
715,,"IND2 ","FEMA BCA Toolkit","BCA Toolkit Industrial Light (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,19.28571,31,42.28571,52.28571,60.71429,72,82.14286,90.71429,94.28571,95,95,95,95,95,95,95,95,95,95,95,"NULL"
716,,"IND2 ","FEMA BCA Toolkit","BCA Toolkit Industrial Light (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,19.28571,31,42.28571,52.28571,60.71429,72,82.14286,90.71429,94.28571,95,95,95,95,95,95,95,95,95,95,95,"NULL"
717,,"IND2 ","FEMA BCA Toolkit","BCA Toolkit Industrial Light (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,19.28571,31,42.28571,52.28571,60.71429,72,82.14286,90.71429,94.28571,95,95,95,95,95,95,95,95,95,95,95,"NULL"
718,,"IND2 ","FEMA BCA Toolkit","BCA Toolkit Industrial Light (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,19.28571,31,42.28571,52.28571,60.71429,72,82.14286,90.71429,94.28571,95,95,95,95,95,95,95,95,95,95,95,"NULL"
719,,"IND2 ","FEMA BCA Toolkit","Industrial Light, Engineered",0,0,0,0,0,19.28571,31,42.28571,52.28571,60.71429,72,82.14286,90.71429,94.28571,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
720,,"IND2 ","FEMA BCA Toolkit","Industrial Light, Non-Engineered",0,0,0,0,0,19.28571,31,42.28571,52.28571,60.71429,72,82.14286,90.71429,94.28571,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
721,,"IND2 ","USACE Sacramento","USACE - Sacramento: Light, 1-Story, Short Duration",0,0,0,0,0,35,35,75,75,96,96,96,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
722,,"IND2 ","USACE Sacramento","USACE - Sacramento: Light, 2-Story, Short Duration",0,0,0,0,0,30,30,41,41,48,48,48,48,48,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
723,,"IND2 ","USACE Sacramento","USACE - Sacramento: Light, 1-Story, Long Duration",0,0,0,0,0,88,88,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
724,,"IND2 ","USACE Sacramento","USACE - Sacramento: Light, 2-Story, Long Duration",0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
725,,"REL1 ","FEMA BCA Toolkit","BCA Toolkit Religious Facilities (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,29.28571,48.42857,60,69.28571,76.42857,81.42857,88.42857,94.28571,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,"NULL"
726,,"REL1 ","FEMA BCA Toolkit","BCA Toolkit Religious Facilities (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,29.28571,48.42857,60,69.28571,76.42857,81.42857,88.42857,94.28571,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,"NULL"
727,,"REL1 ","FEMA BCA Toolkit","BCA Toolkit Religious Facilities (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,29.28571,48.42857,60,69.28571,76.42857,81.42857,88.42857,94.28571,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,"NULL"
728,,"REL1 ","FEMA BCA Toolkit","BCA Toolkit Religious Facilities (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,29.28571,48.42857,60,69.28571,76.42857,81.42857,88.42857,94.28571,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,"NULL"
729,,"REL1 ","FEMA BCA Toolkit","Religious Facilities, Engineered",0,0,0,0,0,29.28571,48.42857,60,69.28571,76.42857,81.42857,88.42857,94.28571,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,"NULL"
730,,"REL1 ","FEMA BCA Toolkit","Religious Facilities, Non-Engineered",0,0,0,0,0,29.28571,48.42857,60,69.28571,76.42857,81.42857,88.42857,94.28571,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,97.14286,"NULL"
731,,"REL1 ","USACE Sacramento","USACE - Sacramento: Churches, 1-Story, Short Duration",0,0,0,0,0,33,33,85,85,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,"NULL"
732,,"REL1 ","USACE Sacramento","USACE - Sacramento: Churches, 2-Story, Short Duration",0,0,0,0,0,28,28,47,47,49,49,49,49,49,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
733,,"REL1 ","USACE Sacramento","USACE - Sacramento: Churches, 1-Story, Long Duration",0,0,0,0,0,73,73,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,"NULL"
734,,"REL1 ","USACE Sacramento","USACE - Sacramento: Churches, 2-Story, Long Duration",0,0,0,0,0,35,35,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
735,,"RES1 ","USACE NACCS","NACCS 5A - Single Story Residence - No Basement",0,0,0,0,0,40,60,80,85,90,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
736,,"RES1 ","USACE NACCS","NACCS 5A-Single Story Residence - No Basement Wave Crawlspace",0,0,0,0,10,30,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
737,,"RES1 ","USACE NACCS","NACCS 5B - Two Story Residence - No Basement",0,0,0,0,5,25,35,45,50,55,62.5,70,73.33333,76.66667,80,83.33333,86.66667,90,93.33333,96.66667,100,100,100,100,100,100,100,100,100,"NULL"
738,,"RES1 ","USACE NACCS","NACCS 5B-Two Story Residence - No Basement Wave Crawlspace",0,0,0,5,20,35,45,94,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
739,,"RES1 ","USACE NACCS","NACCS 6A - Single Story Residence With Basement",0,0,10,15,15,45,64,80,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
740,,"RES1 ","USACE NACCS","NACCS 6B - Two Story Residence With Basement",0,0,10,15,20,35,40,50,55,60,65,70,76.66667,83.33333,90,96.66667,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
741,,"RES1 ","USACE NACCS","NACCS 7A - Building on Open Pile Foundation",0,0,1,1,10,40,50,80,89,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
742,,"RES1 ","USACE NACCS","NACCS 7A - Building on Open Pile Foundation Waves",0,0,12.5,20,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
743,,"RES1 ","USACE NACCS","NACCS 7B - Building on Pile Foundation with Enclosure",0,0,9,11,20,40,75,85,92.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
744,,"RES1 ","USACE NACCS","NACCS 7B - Building on Pile Foundation with Enclosure Waves",0,0,25,40,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
745,,"RES1 ","USACE Generic","Single Family Residential Contents, 1 Story with Basements",0,0,10.5,13.2,16,18.9,21.8,24.7,27.4,30,32.4,34.5,36.3,37.7,38.6,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,"NULL"
746,,"RES1 ","USACE Generic","Single Family Residential Contents, 2 or More Stories with Basements",0,0,8.4,10.1,11.9,13.8,15.7,17.7,19.8,22,24.3,26.7,29.1,31.7,34.4,37.2,40,43,46.1,49.3,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,"NULL"
747,,"RES1 ","USACE Generic","Single Family Residential Contents, Split Level with Basements",0,0,7.3,9.4,11.6,13.8,16.1,18.2,20.2,22.1,23.6,24.9,25.8,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,"NULL"
748,,"RES1 ","USACE Generic","Single Family Residential Contents, 1 Story with No Basement",0,0,0,2.4,8.1,13.3,17.9,22,25.7,28.8,31.5,33.8,35.7,37.2,38.4,39.2,39.7,40,40,40,40,40,40,40,40,40,40,40,40,"NULL"
749,,"RES1 ","USACE Generic","Single Family Residential Contents, 2 or More Stories with No Basements",0,0,0,1,5,8.7,12.2,15.5,18.5,21.3,23.9,26.3,28.4,30.3,32,33.4,34.7,35.6,36.4,36.9,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,"NULL"
750,,"RES1 ","USACE Generic","Single Family Residential Contents, Split Level with No Basements",0,0,0,2.2,2.9,4.7,7.5,11.1,15.3,20.1,25.2,30.5,35.7,40.9,45.8,50.2,54.1,57.2,59.4,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,"NULL"
751,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Slab CAZ and V Zone Expert Panel",0,0,0,0,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
